,base,tag
9245,kwiat,subst:pl:inst:m3
9246,",",interp
9247,bo,comp
9248,szukać,fin:sg:ter:imperf
9249,Niemen,subst:sg:gen:m3
9250,",",interp
9251,swój,adj:sg:gen:m1:pos
9252,oblubieniec,subst:sg:gen:m1
9253,;,interp
9254,Litwinka,subst:sg:dat:f
9255,nudno,adv:pos
9256,między,prep:inst
9257,Litwin,subst:pl:inst:m1
9258,",",interp
9259,bo,comp
9260,ukochać,praet:sg:f:perf
9261,cudzy,adj:sg:gen:m1:pos
9262,młodzieniec,subst:sg:gen:m1
9263,.,interp
9264,Niemen,subst:sg:nom:m3
9265,w,prep:acc:nwok
9266,gwałtowny,adj:pl:acc:n:pos
9267,pochwycić,fin:sg:ter:perf
9268,ramię,subst:pl:acc:n
9269,",",interp
9270,nieść,fin:sg:ter:imperf
9271,na,prep:acc
9272,skała,subst:pl:acc:f
9273,i,conj
9274,dziki,adj:pl:acc:n:pos
9275,przestworze,subst:pl:acc:n
9276,",",interp
9277,tulić,fin:sg:ter:imperf
9278,kochanka,subst:sg:acc:f
9279,do,prep:gen
9280,zimny,adj:sg:gen:n:pos
9281,łono,subst:sg:gen:n
9282,",",interp
9283,i,conj
9284,ginąć,fin:pl:ter:imperf
9285,razem,adv
9286,w,prep:loc:nwok
9287,głębokość,subst:pl:loc:f
9288,morze,subst:sg:gen:n
9289,.,interp
9290,i,conj
9291,ty,ppron12:sg:acc:f:sec:akc
9292,równie,adv:pos
9293,przychodzień,subst:sg:nom:m1
9294,oddać,praet:pl:m1:perf
9295,z,prep:gen:nwok
9296,ojczysty,adj:pl:gen:f:pos
9297,dolina,subst:pl:gen:f
9298,",",interp
9299,o,interj
9300,Litwinka,subst:sg:voc:f
9301,biedny,adj:sg:voc:f:pos
9302,!,interp
9303,i,conj
9304,ty,ppron12:sg:nom:f:sec
9305,utonąć,fin:sg:sec:perf
9306,w,prep:loc:nwok
9307,zapomnienie,subst:sg:gen:n
9308,fala,subst:sg:loc:f
9309,",",interp
9310,ale,conj
9311,smutny,adj:sg:nom:f:com
9312,",",interp
9313,ale,conj
9314,sam,adj:sg:nom:f:pos
9315,jeden,adj:sg:nom:f:pos
9316,.,interp
9317,portal,subst:pl:nom:m3
9318,móc,fin:pl:ter:imperf
9319,być,inf:imperf
9320,horyzontalny,adj:pl:nom:m3:pos
9321,lub,conj
9322,wertykalny,adj:pl:nom:m3:pos
9323,.,interp
9324,portal,subst:pl:nom:m3
9325,horyzontalny,adj:pl:nom:m3:pos
9326,",",interp
9327,na,prep:acc
9328,przykład,subst:sg:acc:m3
9329,taki,adj:pl:nom:m3:pos
9330,jak,prep:nom
9331,wirtualny,adj:sg:nom:f:pos
9332,Polska,subst:sg:nom:f
9333,czy,conj
9334,Onet,subst:sg:nom:m3
9335,",",interp
9336,być,fin:pl:ter:imperf
9337,wielotematyczny,adj:pl:nom:m3:pos
9338,:,interp
9339,podawać,fin:pl:ter:imperf
9340,wiadomość,subst:pl:acc:f
9341,",",interp
9342,informacja,subst:pl:acc:f
9343,kulturalny,adj:pl:acc:f:pos
9344,",",interp
9345,prognoza,subst:sg:acc:f
9346,pogoda,subst:sg:gen:f
9347,i_tym_podobne,brev:pun
9348,.,interp
9349,oferować,fin:pl:ter:imperf
9350,też,qub
9351,często,adv:pos
9352,dodatkowy,adj:pl:acc:f:pos
9353,usługa,subst:pl:acc:f
9354,(,interp
9355,na,prep:acc
9356,przykład,subst:sg:acc:m3
9357,zakup,subst:pl:acc:m3
9358,internetowy,adj:pl:acc:m3:pos
9359,",",interp
9360,darmowy,adj:pl:acc:n:pos
9361,konto,subst:pl:acc:n
9362,e-mail,subst:sg:acc:m3
9363,",",interp
9364,katalog,subst:pl:acc:m3
9365,ciekawy,adj:pl:gen:f:pos
9366,strona,subst:pl:gen:f
9367,WWW,adj:pl:gen:f:pos
9368,),interp
9369,.,interp
9370,natomiast,conj
9371,portal,subst:pl:nom:m3
9372,wertykalny,adj:pl:nom:m3:pos
9373,-,interp
9374,tak,adv:pos
9375,zwać,ppas:pl:nom:m3:imperf:aff
9376,wortal,subst:pl:nom:m3
9377,-,interp
9378,koncentrować,fin:pl:ter:imperf
9379,się,qub
9380,na,prep:loc
9381,jeden,adj:sg:loc:n:pos
9382,zagadnienie,subst:sg:loc:n
9383,",",interp
9384,na_przykład,brev:pun
9385,.,interp
9386,na,prep:loc
9387,muzyka,subst:sg:loc:f
9388,",",interp
9389,motoryzacja,subst:sg:loc:f
9390,",",interp
9391,turystyka,subst:sg:loc:f
9392,lub,conj
9393,jeszcze,qub
9394,na,prep:loc
9395,coś,subst:sg:inst:n
9396,inny,adj:sg:inst:n:pos
9397,.,interp
9398,tabela,subst:sg:nom:f
9399,3.1,adj:sg:nom:f:pos
9400,prezentować,fin:sg:ter:imperf
9401,adres,subst:pl:acc:m3
9402,niektóry,adj:pl:gen:m3:pos
9403,z,prep:gen:nwok
9404,portal,subst:pl:gen:m3
9405,-,interp
9406,móc,fin:sg:ter:imperf
9407,znaleźć,fin:sg:sec:perf
9408,coś,subst:sg:acc:n
9409,dla,prep:gen
9410,siebie,siebie:gen
9411,.,interp
9412,-,interp
9413,skoro,comp
9414,grać,praet:sg:m1:imperf
9415,być,aglt:sg:pri:imperf:wok
9416,w,prep:loc:nwok
9417,krakowski,adj:pl:loc:n:pos
9418,derby,subst:pl:loc:n
9419,",",interp
9420,to,conj
9421,w,prep:loc:nwok
9422,każdy,adj:pl:loc:n:pos
9423,inny,adj:pl:loc:n:pos
9424,nic,subst:sg:nom:n
9425,nie,qub
9426,powinien,winien:sg:n:imperf
9427,ja,ppron12:sg:acc:m1:pri:akc
9428,już,qub
9429,zaskoczyć,inf:perf
9430,-,interp
9431,twierdzić,fin:sg:ter:imperf
9432,Przytuła,subst:sg:nom:m1
9433,.,interp
9434,-,interp
9435,zresztą,qub
9436,ten,adj:pl:nom:n:pos
9437,trójmiejski,adj:pl:nom:n:pos
9438,mieć,fin:pl:ter:imperf
9439,też,qub
9440,podwawelski,adj:sg:acc:n:pos
9441,odniesienie,subst:sg:acc:n
9442,.,interp
9443,przecież,qub
9444,Cracovia,subst:sg:nom:f
9445,trzymać,fin:sg:ter:imperf
9446,z,prep:inst:nwok
9447,Arka,subst:sg:inst:f
9448,",",interp
9449,a,conj
9450,Wisła,subst:sg:nom:f
9451,z,prep:inst:nwok
9452,Lechia,subst:sg:inst:f
9453,.,interp
9454,zapowiadać,fin:sg:ter:imperf
9455,się,qub
9456,więc,conj
9457,ciekawy,adj:sg:nom:n:pos
9458,spotkanie,subst:sg:nom:n
9459,.,interp
9460,jeszcze,qub
9461,niedawno,adv:pos
9462,wydawać,praet:sg:n:imperf
9463,się,qub
9464,",",interp
9465,że,comp
9466,móc,fin:sg:pri:imperf
9467,co,prep:acc
9468,wysoko,adv:sup
9469,kibicować,inf:imperf
9470,kolega,subst:pl:dat:m1
9471,w,prep:loc:nwok
9472,ten,adj:sg:loc:n:pos
9473,spotkanie,subst:sg:loc:n
9474,.,interp
9475,zapowiadać,praet:sg:n:imperf
9476,się,qub
9477,",",interp
9478,że,comp
9479,cały,adj:sg:acc:f:pos
9480,jesienny,adj:sg:acc:f:pos
9481,runda,subst:sg:acc:f
9482,spotkanie,subst:pl:gen:n
9483,być,bedzie:sg:pri:imperf
9484,mieć,praet:sg:m1:imperf
9485,z,prep:gen:nwok
9486,powód,subst:sg:gen:m3
9487,kontuzja,subst:sg:gen:f
9488,",",interp
9489,z,prep:gen:nwok
9490,głowa,subst:sg:gen:f
9491,.,interp
9492,tymczasem,conj
9493,mieć,fin:sg:pri:imperf
9494,za,prep:inst
9495,siebie,siebie:inst
9496,45,num:pl:acc:f:rec
9497,minuta,subst:pl:gen:f
9498,mecz,subst:sg:gen:m3
9499,w,prep:loc:nwok
9500,Jastrzębie,subst:sg:loc:n
9501,i,conj
9502,mimo,prep:gen
9503,",",interp
9504,że,comp
9505,grać,praet:pl:m1:imperf
9506,być,aglt:pl:pri:imperf:nwok
9507,tam,adv
9508,słabo,adv:pos
9509,",",interp
9510,przegrać,praet:pl:m1:perf
9511,być,aglt:pl:pri:imperf:nwok
9512,",",interp
9513,to,conj
9514,ten,adj:sg:nom:m3:pos
9515,mój,adj:sg:nom:m3:pos
9516,boiskowy,adj:sg:nom:m3:pos
9517,test,subst:sg:nom:m3
9518,",",interp
9519,po,prep:loc
9520,wiele,num:pl:loc:m3:congr
9521,miesiąc,subst:pl:loc:m3
9522,przerwa,subst:sg:gen:f
9523,",",interp
9524,wypaść,praet:sg:m3:perf
9525,nawet,qub
9526,obiecująco,adv:pos
9527,.,interp
9528,być,fin:sg:pri:imperf
9529,zdrowy,adj:sg:nom:m1:pos
9530,i,conj
9531,do,prep:gen
9532,dyspozycja,subst:sg:gen:f
9533,trener,subst:sg:gen:m1
9534,na,prep:acc
9535,dzisiejszy,adj:sg:acc:n:pos
9536,spotkanie,subst:sg:acc:n
9537,-,interp
9538,zapewnić,praet:sg:m1:perf
9539,Przytuła,subst:sg:nom:m1
9540,.,interp
9541,wapń,subst:sg:nom:m3
9542,być,fin:sg:ter:imperf
9543,pierwiastek,subst:sg:inst:m3
9544,niezbędny,adj:sg:inst:m3:pos
9545,do,prep:gen
9546,prawidłowy,adj:sg:gen:n:pos
9547,funkcjonować,ger:sg:gen:n:imperf:aff
9548,wszystek,adj:pl:gen:f:pos
9549,komórka,subst:pl:gen:f
9550,i,conj
9551,narząd,subst:pl:gen:m3
9552,.,interp
9553,być,fin:sg:ter:imperf
9554,tak_zwany,brev:pun
9555,.,interp
9556,pierwiastek,subst:sg:inst:m3
9557,kostny,adj:sg:inst:m3:pos
9558,",",interp
9559,bowiem,comp
9560,w,prep:loc:nwok
9561,kość,subst:pl:loc:f
9562,znajdować,fin:sg:ter:imperf
9563,się,qub
9564,aż,qub
9565,90,num:pl:nom:m3:congr
9566,procent,brev:pun
9567,.,interp
9568,on,ppron3:sg:gen:m3:ter:akc:npraep
9569,całkowity,adj:sg:gen:f:pos
9570,obecność,subst:sg:gen:f
9571,w,prep:loc:nwok
9572,organizm,subst:sg:loc:m3
9573,.,interp
9574,kiedy,adv
9575,maleć,fin:sg:ter:imperf
9576,ilość,subst:sg:nom:f
9577,wapń,subst:sg:gen:m3
9578,przyjmować,ppas:sg:gen:m3:imperf:aff
9579,wraz,adv
9580,z,prep:inst:nwok
9581,pożywienie,subst:sg:inst:n
9582,",",interp
9583,wówczas,adv
9584,zaburzyć,ger:sg:dat:n:perf:aff
9585,ulegać,fin:sg:ter:imperf
9586,on,ppron3:sg:gen:m3:ter:akc:npraep
9587,wchłaniać,ger:sg:nom:n:imperf:aff
9588,i,conj
9589,w,prep:loc:nwok
9590,organizm,subst:sg:loc:m3
9591,powstawać,fin:pl:ter:imperf
9592,mechanizm,subst:pl:nom:m3
9593,nasilać,pact:pl:nom:m3:imperf:aff
9594,uwalniać,ger:sg:acc:n:imperf:aff
9595,wapń,subst:sg:gen:m3
9596,z,prep:gen:nwok
9597,kość,subst:pl:gen:f
9598,.,interp
9599,szczytowy,adj:sg:acc:f:pos
9600,masa,subst:sg:acc:f
9601,kostny,adj:sg:acc:f:pos
9602,osiągać,fin:pl:pri:imperf
9603,do,prep:gen
9604,30,adj:sg:nom:m3:pos
9605,rok,subst:sg:gen:m3
9606,życie,subst:sg:gen:n
9607,",",interp
9608,czyli,conj
9609,około,brev:pun
9610,.,interp
9611,10,num:pl:acc:m3:rec
9612,rok,subst:pl:gen:m3
9613,po,prep:loc
9614,zakończyć,ger:sg:loc:n:perf:aff
9615,wzrastać,ger:sg:gen:n:imperf:aff
9616,.,interp
9617,po,prep:loc
9618,około,qub
9619,20,num:pl:loc:m3:congr
9620,rok,subst:pl:loc:m3
9621,wapń,subst:sg:gen:m3
9622,zaczynać,fin:sg:ter:imperf
9623,my,ppron12:pl:dat:m1:pri
9624,ubywać,inf:imperf
9625,i,conj
9626,wtedy,adv
9627,trzeba,pred
9628,siebie,siebie:dat
9629,pomóc,inf:perf
9630,.,interp
9631,wszystko,subst:sg:nom:n
9632,zatem,conj
9633,zależeć,fin:sg:ter:imperf
9634,od,prep:gen:nwok
9635,zapas,subst:pl:gen:m3
9636,wapń,subst:sg:gen:m3
9637,",",interp
9638,jaki,adj:pl:acc:m3:pos
9639,zgromadzić,praet:pl:m1:perf
9640,być,aglt:pl:pri:imperf:nwok
9641,w,prep:loc:nwok
9642,młodość,subst:sg:loc:f
9643,.,interp
9644,pionier,subst:sg:nom:m1
9645,polski,adj:sg:gen:m3:pos
9646,prywatny,adj:sg:gen:m3:pos
9647,biznes,subst:sg:gen:m3
9648,lotniczy,adj:sg:gen:m3:pos
9649,inżynier,brev:pun
9650,.,interp
9651,Edward,subst:sg:nom:m1
9652,Margański,subst:sg:nom:m1
9653,patrzeć,fin:sg:ter:imperf
9654,na,prep:acc
9655,problem,subst:sg:acc:m3
9656,polski,adj:sg:gen:n:pos
9657,lotnictwo,subst:sg:gen:n
9658,z,prep:gen:nwok
9659,szeroki,adj:sg:gen:f:com
9660,perspektywa,subst:sg:gen:f
9661,.,interp
9662,po,prep:loc
9663,wiele,num:pl:loc:m3:congr
9664,rok,subst:pl:loc:m3
9665,praca,subst:sg:gen:f
9666,w,prep:loc:nwok
9667,przemysł,subst:sg:loc:m3
9668,lotniczy,adj:sg:loc:m3:pos
9669,i,conj
9670,nad,prep:inst:nwok
9671,dziesiątka,subst:pl:inst:f
9672,konstrukcja,subst:pl:gen:f
9673,w,prep:loc:nwok
9674,1986,adj:sg:loc:m3:pos
9675,rok,brev:pun
9676,.,interp
9677,założyć,praet:sg:m1:perf
9678,w,prep:loc:nwok
9679,Bielsko,subst:sg:loc:n
9680,-,interp
9681,Biała,subst:sg:loc:f
9682,własny,adj:sg:acc:f:pos
9683,firma,subst:sg:acc:f
9684,-,interp
9685,zakład,subst:sg:acc:m3
9686,remont,subst:pl:gen:m3
9687,i,conj
9688,produkcja,subst:sg:gen:f
9689,sprzęt,subst:sg:gen:m3
9690,lotniczy,adj:sg:gen:m3:pos
9691,",",interp
9692,pierwszy,adj:sg:acc:m3:pos
9693,prywatny,adj:sg:nom:m3:pos
9694,zakład,subst:sg:acc:m3
9695,lotniczy,adj:sg:acc:m3:pos
9696,w,prep:loc:nwok
9697,Europa,subst:sg:loc:f
9698,Środkowy,adj:sg:loc:f:pos
9699,.,interp
9700,to,qub
9701,w,prep:loc:nwok
9702,ten,adj:sg:loc:f:pos
9703,fabryczka,subst:sg:loc:f
9704,powstać,praet:sg:m3:perf
9705,szybowiec,subst:sg:nom:m3
9706,akrobacyjny,adj:sg:nom:m3:pos
9707,SWIFT,subst:sg:nom:m3
9708,oraz,conj
9709,pierwszy,adj:sg:nom:m3:pos
9710,na,prep:loc
9711,świat,subst:sg:loc:m3
9712,dwumiejscowy,adj:sg:nom:m3:pos
9713,szybowiec,subst:sg:nom:m3
9714,akrobacyjny,adj:sg:nom:m3:pos
9715,MDM,subst:sg:nom:m3
9716,-,interp
9717,1,adj:sg:nom:m3:pos
9718,Fox,subst:sg:nom:m3
9719,",",interp
9720,na,prep:loc
9721,który,adj:sg:loc:m3:pos
9722,Jerzy,subst:sg:nom:m1
9723,Makuła,subst:sg:nom:m1
9724,zdobyć,praet:sg:m1:perf
9725,w,prep:loc:nwok
9726,1993,adj:sg:loc:m3:pos
9727,rok,brev:pun
9728,.,interp
9729,mistrzostwo,subst:sg:acc:n
9730,świat,subst:sg:gen:m3
9731,.,interp
9732,smak,subst:sg:nom:m3
9733,w,prep:loc:nwok
9734,istota,subst:sg:loc:f
9735,nie,qub
9736,być,fin:sg:ter:imperf
9737,kwestia,subst:sg:inst:f
9738,indywidualny,adj:sg:gen:m3:pos
9739,wybór,subst:sg:gen:m3
9740,",",interp
9741,lecz,conj
9742,wytwór,subst:sg:inst:m3
9743,system,subst:sg:gen:m3
9744,społeczny,adj:sg:gen:m3:pos
9745,.,interp
9746,faworyzować,ppas:sg:nom:n:imperf:aff
9747,być,fin:sg:ter:imperf
9748,to,subst:sg:nom:n
9749,",",interp
9750,co,subst:sg:nom:n
9751,trudno,adv:com
9752,dostępny,adj:sg:nom:n:pos
9753,.,interp
9754,gdy,adv
9755,zainwestować,fin:sg:pri:perf
9756,w,prep:acc:nwok
9757,odpowiedni,adj:sg:acc:n:pos
9758,wykształcenie,subst:sg:acc:n
9759,",",interp
9760,zyskać,fin:sg:pri:perf
9761,odpowiedni,adj:sg:acc:m3:pos
9762,gust,subst:sg:acc:m3
9763,-,interp
9764,a,conj
9765,wraz,adv
9766,z,prep:inst:nwok
9767,on,ppron3:sg:inst:m3:ter:akc:praep
9768,prestiż,subst:sg:acc:m3
9769,i,conj
9770,wysoki,adj:sg:acc:f:com
9771,pozycja,subst:sg:acc:f
9772,społeczny,adj:sg:acc:f:pos
9773,",",interp
9774,który,adj:pl:acc:f:pos
9775,mieć,fin:sg:pri:imperf
9776,szansa,subst:sg:acc:f
9777,spieniężyć,inf:perf
9778,",",interp
9779,otrzymywać,pcon:imperf
9780,dzięki,prep:dat
9781,on,ppron3:pl:dat:f:ter:akc:praep
9782,dobry,adj:sg:acc:f:com
9783,praca,subst:sg:acc:f
9784,i_tym_podobne,brev:pun
9785,.,interp
9786,posiadać,pcon:imperf
9787,wiedza,subst:sg:acc:f
9788,na,prep:acc
9789,temat,subst:sg:acc:m3
9790,sztuka,subst:sg:gen:f
9791,",",interp
9792,który,adj:sg:acc:f:pos
9793,obejrzeć,praet:sg:m1:perf
9794,być,aglt:sg:pri:imperf:wok
9795,niedawno,adv:pos
9796,-,interp
9797,a,conj
9798,wraz,adv
9799,z,prep:inst:wok
9800,ja,ppron12:sg:inst:m1:pri
9801,kilkaset,num:pl:nom:f:rec
9802,inny,adj:pl:gen:f:pos
9803,osoba,subst:pl:gen:f
9804,-,interp
9805,na,prep:loc
9806,społeczny,adj:sg:loc:f:pos
9807,drabina,subst:sg:loc:f
9808,sytuować,fin:sg:pri:imperf
9809,się,qub
9810,wysoko,adv:com
9811,",",interp
9812,niż,conj
9813,poznawać,pcon:imperf
9814,film,subst:sg:acc:m3
9815,",",interp
9816,który,adj:sg:acc:m3:pos
9817,w,prep:loc:nwok
9818,kino,subst:sg:loc:n
9819,zobaczyć,praet:sg:n:perf
9820,stukrotnie,adv:pos
9821,więcej,num:sg:nom:m3:rec
9822,widz,subst:pl:gen:m1
9823,.,interp
9824,w,prep:loc:nwok
9825,trakt,subst:sg:loc:m3
9826,edukacja,subst:sg:gen:f
9827,wpajać,fin:sg:ter:imperf
9828,się,qub
9829,my,ppron12:pl:dat:m1:pri
9830,hierarchia,subst:sg:acc:f
9831,zachowanie,subst:pl:gen:n
9832,:,interp
9833,wizyta,subst:sg:nom:f
9834,w,prep:loc:nwok
9835,teatr,subst:sg:loc:m3
9836,cenić,ppas:sg:nom:f:imperf:aff
9837,być,fin:sg:ter:imperf
9838,wysoko,adv:com
9839,niż,conj
9840,w,prep:loc:nwok
9841,kino,subst:sg:loc:n
9842,",",interp
9843,na,prep:loc
9844,stadion,subst:sg:loc:m3
9845,czy,conj
9846,zlot,subst:sg:loc:m3
9847,fan,subst:pl:gen:m1
9848,.,interp
9849,stawać,pcon:imperf
9850,się,qub
9851,miłośnik,subst:sg:inst:m1
9852,jeden,adj:sg:gen:n:pos
9853,",",interp
9854,odróżniać,fin:sg:pri:imperf
9855,się,qub
9856,oda,subst:pl:gen:f
9857,miłośnik,subst:pl:gen:m1
9858,coś,subst:sg:gen:n
9859,inny,adj:sg:gen:n:pos
9860,.,interp
9861,kto,subst:sg:nom:m1
9862,być,fin:sg:ter:imperf
9863,winny,adjc
9864,?,interp
9865,zdanie,subst:sg:inst:n
9866,specjalista,subst:pl:gen:m1
9867,ubezpieczeniowy,adj:pl:gen:m1:pos
9868,poważny,adj:sg:inst:m3:pos
9869,błąd,subst:sg:inst:m3
9870,większość,subst:sg:gen:f
9871,klient,subst:pl:gen:m1
9872,",",interp
9873,tak,conj
9874,kiedyś,adv
9875,",",interp
9876,jak,conj
9877,i,conj
9878,teraz,adv
9879,być,fin:sg:ter:imperf
9880,to,subst:sg:nom:n
9881,",",interp
9882,że,comp
9883,tylko,qub
9884,2,num:pl:nom:m3:congr
9885,procent,brev:pun
9886,.,interp
9887,człowiek,subst:pl:gen:m1
9888,czytać,fin:sg:ter:imperf
9889,umowa,subst:sg:acc:f
9890,ubezpieczeniowy,adj:sg:acc:f:pos
9891,przed,prep:inst:nwok
9892,on,ppron3:sg:gen:f:ter:akc:npraep
9893,podpisać,ger:sg:inst:n:perf:aff
9894,.,interp
9895,stąd,adv
9896,w,prep:loc:nwok
9897,chwila,subst:sg:loc:f
9898,",",interp
9899,gdy,adv
9900,klient,subst:sg:nom:m1
9901,nie,qub
9902,mieć,praet:sg:m1:imperf
9903,już,qub
9904,pieniądz,subst:pl:gen:m3
9905,na,prep:acc
9906,życie,subst:sg:acc:n
9907,i,conj
9908,przypomnieć,praet:sg:m1:perf
9909,siebie,siebie:dat
9910,o,prep:loc
9911,polisa,subst:sg:loc:f
9912,",",interp
9913,z,prep:gen:nwok
9914,który,adj:sg:gen:f:pos
9915,móc,praet:sg:m1:imperf:nagl
9916,by,qub
9917,w,prep:loc:nwok
9918,trudny,adj:sg:loc:f:pos
9919,sytuacja,subst:sg:loc:f
9920,finansowy,adj:sg:dat:f:pos
9921,skorzystać,inf:perf
9922,dowiadywać,praet:sg:m1:imperf
9923,się,qub
9924,w,prep:loc:nwok
9925,siedziba,subst:sg:loc:f
9926,towarzystwo,subst:sg:gen:n
9927,",",interp
9928,o,prep:loc
9929,tak,adv:pos
9930,zwać,ppas:sg:loc:m3:imperf:aff
9931,współczynnik,subst:sg:loc:m3
9932,wartość,subst:sg:gen:f
9933,wykup,subst:sg:gen:m3
9934,polisa,subst:sg:gen:f
9935,.,interp
9936,inny,adj:pl:inst:f:pos
9937,słowo,subst:pl:inst:n
9938,",",interp
9939,nie,qub
9940,dostawać,praet:sg:m1:imperf
9941,to,subst:sg:gen:n
9942,co,subst:sg:acc:n
9943,wpłacić,praet:sg:m1:perf
9944,.,interp
9945,rozżalony,adj:sg:nom:m1:pos
9946,",",interp
9947,czuć,praet:sg:m1:imperf
9948,się,qub
9949,oszukać,ppas:sg:nom:m1:perf:aff
9950,przez,prep:acc:nwok
9951,towarzystwo,subst:sg:acc:n
9952,",",interp
9953,który,adj:sg:nom:n:pos
9954,z,prep:gen:nwok
9955,kolej,subst:sg:gen:f
9956,tłumaczyć,praet:sg:n:imperf
9957,się,qub
9958,taki,adj:sg:acc:f:pos
9959,",",interp
9960,a,conj
9961,nie,qub
9962,inny,adj:sg:inst:f:pos
9963,umowa,subst:sg:inst:f
9964,.,interp
9965,tak,adv:pos
9966,więc,conj
9967,",",interp
9968,po,prep:loc
9969,część,subst:sg:loc:f
9970,sam,adj:pl:nom:m1:pos
9971,odpowiedzialny,adj:pl:nom:m1:pos
9972,być,fin:pl:pri:imperf
9973,za,prep:acc
9974,zły,adj:sg:acc:f:pos
9975,lokata,subst:sg:acc:f
9976,nasz,adj:pl:gen:m3:pos
9977,pieniądz,subst:pl:gen:m3
9978,.,interp
9979,oczywiście,qub
9980,polemizować,ger:sg:nom:n:imperf:aff
9981,",",interp
9982,czy,qub
9983,polisa,subst:sg:nom:f
9984,na_przykład,brev:pun
9985,.,interp
9986,na,prep:acc
9987,życie,subst:sg:acc:n
9988,być,fin:sg:ter:imperf
9989,potrzebny,adj:sg:nom:f:pos
9990,czy,qub
9991,nie,qub
9992,być,fin:sg:ter:imperf
9993,strata,subst:sg:inst:f
9994,czas,subst:sg:gen:m3
9995,",",interp
9996,bo,comp
9997,każdy,adj:sg:nom:m1:pos
9998,rozsądny,adj:sg:nom:m1:pos
9999,człowiek,subst:sg:nom:m1
10000,przyznać,fin:sg:ter:perf
10001,",",interp
10002,że,comp
10003,być,fin:sg:ter:imperf
10004,konieczny,adj:sg:nom:f:pos
10005,",",interp
10006,ale,conj
10007,tylko,qub
10008,pod,prep:inst:nwok
10009,warunek,subst:sg:inst:m3
10010,",",interp
10011,że,comp
10012,my,ppron12:pl:acc:m1:pri
10013,na,prep:acc
10014,to,subst:sg:acc:n
10015,stać,pred
10016,.,interp
10017,oferta,subst:pl:nom:f
10018,towarzystwo,subst:pl:gen:n
10019,ubezpieczeniowy,adj:pl:gen:n:pos
10020,zakładać,fin:pl:ter:imperf
10021,dziś,adv
10022,łączyć,ger:sg:acc:n:imperf:aff
10023,wiele,num:pl:gen:m3:congr
10024,produkt,subst:pl:gen:m3
10025,",",interp
10026,na_przykład,brev:pun
10027,.,interp
10028,zdrowotny,adja
10029,-,interp
10030,emerytalny,adja
10031,-,interp
10032,życiowy,adj:pl:gen:m3:pos
10033,",",interp
10034,byleby,comp
10035,tylko,qub
10036,skusić,inf:perf
10037,klient,subst:sg:acc:m1
10038,.,interp
10039,niezmienny,adj:sg:nom:m3:pos
10040,jednak,conj
10041,pozostawać,fin:sg:ter:imperf
10042,fakt,subst:sg:nom:m3
10043,",",interp
10044,że,comp
10045,zawsze,adv
10046,przed,prep:inst:nwok
10047,podpisać,ger:sg:inst:n:perf:aff
10048,nawet,qub
10049,korzystny,adj:sg:gen:f:sup
10050,z,prep:gen:nwok
10051,punkt,subst:sg:gen:m3
10052,widzenie,subst:sg:gen:n
10053,agent,subst:sg:gen:m1
10054,umowa,subst:sg:gen:f
10055,należeć,fin:sg:ter:imperf
10056,on,ppron3:sg:acc:f:ter:akc:npraep
10057,bardzo,adv:pos
10058,dokładnie,adv:pos
10059,przeczytać,inf:perf
10060,i,conj
10061,skonsultować,inf:perf
10062,z,prep:inst:wok
10063,specjalista,subst:pl:inst:m1
10064,z,prep:gen:nwok
10065,inny,adj:pl:gen:n:pos
10066,towarzystwo,subst:pl:gen:n
10067,.,interp
10068,analityk,subst:pl:nom:m1
10069,rynek,subst:sg:gen:m3
10070,ubezpieczenie,subst:pl:gen:n
10071,zgodny,adj:sg:inst:m3:pos
10072,chór,subst:sg:inst:m3
10073,potwierdzać,fin:pl:ter:imperf
10074,zastój,subst:sg:acc:m3
10075,",",interp
10076,a,conj
10077,nawet,qub
10078,powolny,adj:sg:acc:m3:pos
10079,upadek,subst:sg:acc:m3
10080,imperium,subst:sg:gen:n
10081,ubezpieczeniowy,adj:sg:gen:n:pos
10082,w,prep:loc:nwok
10083,Polska,subst:sg:loc:f
10084,.,interp
10085,i,conj
10086,nie,qub
10087,tylko,qub
10088,dlatego,adv
10089,",",interp
10090,że,comp
10091,nie,qub
10092,przybywać,fin:sg:ter:imperf
10093,nowy,adj:pl:gen:m1:pos
10094,klient,subst:pl:gen:m1
10095,",",interp
10096,ale,conj
10097,przed,prep:inst:wok
10098,wszystko,subst:sg:inst:n
10099,dlatego,adv
10100,",",interp
10101,że,comp
10102,wieloletni,adj:sg:nom:m1:pos
10103,masowo,adv:pos
10104,rezygnować,fin:pl:ter:imperf
10105,.,interp
10106,pozostać,fin:pl:ter:perf
10107,więc,conj
10108,silny,adj:pl:nom:f:sup
10109,i,conj
10110,dobrze,adv:sup
10111,działać,pact:pl:nom:f:imperf:aff
10112,firma,subst:pl:nom:f
10113,ubezpieczeniowy,adj:pl:nom:f:pos
10114,.,interp
10115,czy,qub
10116,być,bedzie:sg:ter:imperf
10117,dobrze,adv:com
10118,dla,prep:gen
10119,my,ppron12:pl:gen:m1:pri
10120,",",interp
10121,przyszły,adj:pl:gen:m1:pos
10122,klient,subst:pl:gen:m1
10123,?,interp
10124,referendum,subst:sg:nom:n
10125,być,fin:sg:ter:imperf
10126,ważny,adj:sg:nom:n:pos
10127,",",interp
10128,jeżeli,comp
10129,wziąć,praet:sg:n:perf
10130,w,prep:loc:nwok
