,base,tag
53,założyć,praet:pl:m1:perf
54,jakiś,adj:pl:acc:m3:pos
55,sklep,subst:pl:acc:m3
56,",",interp
57,ja,ppron12:sg:nom:m1:pri
58,za,prep:acc
59,bardzo,adv:pos
60,się,qub
61,nie,qub
62,orientować,fin:sg:pri:imperf
63,",",interp
64,co,subst:sg:nom:n
65,tam,adv
66,się,qub
67,dziać,fin:sg:ter:imperf
68,-,interp
69,rozkładać,fin:sg:ter:imperf
70,ręka,subst:pl:acc:f
71,udziałowiec,subst:sg:nom:m1
72,fundusz,subst:sg:gen:m3
73,Halina,subst:sg:nom:f
74,Szustak,subst:sg:nom:f
75,.,interp
76,częściowy,adj:sg:acc:f:pos
77,odpowiedź,subst:sg:acc:f
78,na,prep:acc
79,ten,adj:sg:acc:n:pos
80,pytanie,subst:sg:acc:n
81,odnajdować,fin:pl:pri:imperf
82,w,prep:loc:nwok
83,informacja,subst:sg:loc:f
84,dodatkowy,adj:sg:loc:f:pos
85,do,prep:gen
86,sprawozdanie,subst:sg:gen:n
87,finansowy,adj:sg:gen:n:pos
88,za,prep:acc
89,zeszły,adj:sg:acc:m3:pos
90,rok,subst:sg:acc:m3
91,.,interp
92,od,prep:gen
93,czerwiec,subst:sg:gen:m3
94,zarząd,subst:sg:nom:m3
95,fundusz,subst:sg:gen:m3
96,święty,brev:pun
97,.,interp
98,Jerzy,subst:sg:acc:m1
99,rozpocząć,praet:sg:m1:perf
100,udzielać,ger:sg:acc:n:imperf:aff
101,"""",interp
102,pożyczka,subst:pl:gen:f
103,dla,prep:gen
104,drobny,adj:pl:gen:m1:pos
105,przedsiębiorca,subst:pl:gen:m1
106,"""",interp
107,.,interp
108,do,prep:gen
109,grudzień,subst:sg:gen:m3
110,pójść,praet:sg:n:perf
111,na,prep:acc
112,ten,adj:sg:acc:m3:pos
113,cel,subst:sg:acc:m3
114,niemal,qub
115,pół,num:pl:acc:m3:rec
116,milion,subst:sg:gen:m3
117,złoty,subst:pl:gen:m2
118,",",interp
119,czyli,conj
120,prawie,qub
121,20,num:pl:acc:m3:rec
122,procent,brev:pun
123,.,interp
124,kapitał,subst:sg:gen:m3
125,własny,adj:sg:gen:m3:pos
126,spółka,subst:sg:gen:f
127,.,interp
128,kto,subst:sg:nom:m1
129,otrzymać,praet:sg:m1:perf
130,ten,adj:pl:acc:f:pos
131,pożyczka,subst:pl:acc:f
132,-,interp
133,to,subst:sg:gen:n
134,prezes,subst:sg:nom:m1
135,Suszek,subst:sg:nom:m1
136,zdradzić,inf:perf
137,nie,qub
138,chcieć,praet:sg:m1:imperf
139,.,interp
140,bardzo,adv:com
141,rozmowny,adj:sg:nom:m1:pos
142,być,praet:sg:m1:imperf
143,profesor,brev:pun
144,.,interp
145,Biela,subst:sg:nom:f
146,.,interp
0,Jamroży,subst:sg:nom:m1
1,:,interp
2,w,prep:loc:nwok
3,życie,subst:sg:loc:n
4,wszystko,subst:sg:nom:n
5,być,fin:sg:ter:imperf
6,możliwy,adj:sg:nom:n:pos
7,.,interp
8,ja,ppron12:sg:nom:f:pri
9,zajmować,fin:sg:pri:imperf
10,się,qub
11,ocena,subst:sg:inst:f
12,ryzyko,subst:sg:gen:n
13,",",interp
14,więc,conj
15,uważać,fin:sg:pri:imperf
16,",",interp
17,że,comp
18,w,prep:loc:nwok
19,życie,subst:sg:loc:n
20,wszystko,subst:sg:nom:n
21,być,fin:sg:ter:imperf
22,możliwy,adj:sg:nom:n:pos
23,",",interp
24,ale,conj
25,oceniać,ger:sg:nom:n:imperf:aff
26,prawdopodobieństwo,subst:sg:gen:n
27,nie,qub
28,być,fin:sg:ter:imperf
29,mój,adj:sg:inst:n:pos
30,zadanie,subst:sg:inst:n
31,.,interp
32,Skowroński,subst:sg:nom:m1
33,:,interp
34,no,qub
35,",",interp
36,nie,qub
37,być,fin:sg:ter:imperf
38,możliwy,adj:sg:nom:n:pos
39,na,prep:acc
40,przykład,subst:sg:acc:m3
41,",",interp
42,żeby,comp
43,stać,praet:sg:m1:perf
44,się,qub
45,pan,subst:sg:nom:m1
46,kobieta,subst:sg:inst:f
47,w,prep:loc:nwok
48,jeden,adj:sg:loc:f:pos
49,chwila,subst:sg:loc:f
50,",",interp
51,czyli,conj
52,nie,qub
53,wszystko,subst:sg:nom:n
54,być,fin:sg:ter:imperf
55,możliwy,adj:sg:nom:n:pos
56,.,interp
57,Jamroży,subst:sg:nom:m1
58,:,interp
59,widzieć,fin:sg:ter:imperf
60,pan,subst:sg:nom:m1
61,",",interp
62,możliwy,adj:sg:nom:n:pos
63,być,fin:sg:ter:imperf
64,wszystko,subst:sg:nom:n
65,",",interp
66,co,subst:sg:nom:n
67,się,qub
68,mieścić,fin:sg:ter:imperf
69,w,prep:loc:nwok
70,kategoria,subst:pl:loc:f
71,zachowanie,subst:sg:gen:n
72,człowiek,subst:sg:gen:m1
73,.,interp
74,jak,adv:pos
75,pan,subst:sg:nom:m1
76,wiedzieć,fin:sg:ter:imperf
77,",",interp
78,zabieg,subst:pl:nom:m3
79,zmiana,subst:sg:gen:f
80,płeć,subst:sg:gen:f
81,również,qub
82,się,qub
83,przeprowadzać,fin:sg:ter:imperf
84,.,interp
85,Skowroński,subst:sg:nom:m1
86,:,interp
87,ale,conj
88,nie,qub
89,w,prep:loc:nwok
90,jeden,adj:sg:loc:f:pos
91,chwila,subst:sg:loc:f
92,.,interp
93,"""",interp
94,przegląd,subst:sg:nom:m3
95,"""",interp
96,pisać,fin:sg:ter:imperf
97,daleko,adv:com
98,o,prep:loc
99,ten,adj:sg:loc:n:pos
100,zgromadzenie,subst:sg:loc:n
101,:,interp
102,"""",interp
103,to,pred
104,materiał,subst:sg:nom:m3
105,na,prep:acc
106,film,subst:sg:acc:m3
107,"""",interp
108,dodawać,fin:sg:ter:imperf
109,jeden,adj:sg:nom:m1:pos
110,z,prep:gen:nwok
111,nasz,adj:pl:gen:m1:pos
112,rozmówca,subst:pl:gen:m1
113,",",interp
114,przedstawiciel,subst:sg:nom:m1
115,koło,subst:pl:gen:n
116,finansowy,adj:pl:gen:n:pos
117,.,interp
118,"""",interp
119,mieć,fin:pl:pri:imperf
120,tu,adv
121,wielki,adj:pl:acc:m3:pos
122,pieniądz,subst:pl:acc:m3
123,",",interp
124,wielki,adj:sg:acc:f:pos
125,polityka,subst:sg:acc:f
126,",",interp
127,przyjaźń,subst:sg:acc:f
128,i,conj
129,zdrada,subst:sg:acc:f
130,"""",interp
131,.,interp
132,wielki,adj:pl:nom:m3:pos
133,pieniądz,subst:pl:nom:m3
134,na,prep:loc
135,ten,adj:sg:loc:n:pos
136,posiedzenie,subst:sg:loc:n
137,BIG,subst:sg:gen:m3
138,bank,subst:sg:gen:m3
139,to,pred
140,być,fin:pl:ter:imperf
141,jaki,adj:pl:nom:m3:pos
142,pieniądz,subst:pl:nom:m3
143,?,interp
144,Jamroży,subst:sg:nom:m1
145,:,interp
146,to,subst:sg:nom:n
147,zależeć,fin:sg:ter:imperf
148,",",interp
149,z,prep:gen:nwok
150,czyj,adj:sg:gen:m3:pos
151,punkt,subst:sg:gen:m3
152,widzenie,subst:sg:gen:n
153,popatrzeć,inf:perf
154,dla,prep:gen
155,PZU,subst:sg:gen:m3
156,SA,subst:sg:nom:f
157,.,interp
158,mój,adj:sg:dat:n:pos
159,działanie,subst:sg:dat:n
160,przyświecać,praet:sg:n:imperf
161,uzyskać,ger:sg:nom:n:perf:aff
162,dla,prep:gen
163,PZU,subst:sg:gen:m3
164,SA,subst:sg:nom:f
165,korzyść,subst:pl:gen:f
166,finansowy,adj:pl:gen:f:pos
167,z,prep:gen:nwok
168,pakiet,subst:sg:gen:m3
169,",",interp
170,który,adj:sg:nom:m3:pos
171,być,praet:sg:m3:imperf
172,w,prep:loc:nwok
173,posiadanie,subst:sg:loc:n
174,grupa,subst:sg:gen:f
175,PZU,subst:sg:gen:m3
176,.,interp
0,#,interp
1,PosełRyszardStanibuła,ign
2,:,interp
3,projekt,subst:sg:nom:m3
4,ten,adj:sg:nom:m3:pos
5,nasuwać,fin:sg:ter:imperf
6,jednak,conj
7,bardzo,adv:pos
8,wiele,num:pl:acc:f:rec
9,wątpliwość,subst:pl:gen:f
10,.,interp
11,przed,prep:inst:wok
12,wszystko,subst:sg:inst:n
13,projekt,subst:sg:nom:m3
14,ustawa,subst:sg:gen:f
15,z,prep:gen:nwok
16,góra,subst:sg:gen:f
17,zakładać,fin:sg:ter:imperf
18,",",interp
19,że,comp
20,kasa,subst:pl:nom:f
21,chory,subst:pl:gen:m1
22,być,bedzie:pl:ter:imperf
23,działać,inf:imperf
24,na,prep:loc
25,obszar,subst:sg:loc:m3
26,region,subst:sg:gen:m3
27,",",interp
28,czyli,conj
29,zgodnie,adv:pos
30,z,prep:inst:nwok
31,przewidywać,ppas:pl:inst:n:imperf:aff
32,zmiana,subst:pl:inst:f
33,terytorialny,adj:pl:inst:f:pos
34,.,interp
35,podział,subst:sg:nom:m3
36,ten,adj:sg:nom:m3:pos
37,być,fin:sg:ter:imperf
38,dopiero,qub
39,w,prep:loc:nwok
40,faza,subst:sg:loc:f
41,projekt,subst:pl:gen:m3
42,i,conj
43,los,subst:sg:nom:m3
44,on,ppron3:sg:gen:m3:ter:akc:npraep
45,nie,qub
46,być,fin:sg:ter:imperf
47,przesądzić,ppas:sg:nom:m3:perf:aff
48,.,interp
49,ponadto,qub
50,tworzyć,ger:sg:nom:n:imperf:aff
51,terytorialny,adj:pl:gen:f:pos
52,kasa,subst:pl:gen:f
53,chory,adj:pl:gen:f:pos
54,nasuwać,fin:sg:ter:imperf
55,pytanie,subst:sg:nom:n
56,",",interp
57,czy,qub
58,nie,qub
59,być,bedzie:sg:ter:imperf
60,ten,adj:sg:nom:n:pos
61,tworzyć,ger:sg:nom:n:imperf:aff
62,nowy,adj:sg:gen:f:pos
63,",",interp
64,obok,prep:gen
65,rządowy,adj:sg:gen:f:pos
66,",",interp
67,administracja,subst:sg:gen:f
68,",",interp
69,który,adj:sg:nom:f:pos
70,wymagać,inf:imperf
71,być,bedzie:sg:ter:imperf
72,ponosić,ger:sg:gen:n:imperf:aff
73,wysoki,adj:pl:gen:m3:pos
74,koszt,subst:pl:gen:m3
75,utrzymanie,subst:sg:gen:n
76,.,interp
77,należeć,fin:sg:ter:imperf
78,się,qub
79,zastanowić,inf:perf
80,",",interp
81,czy,qub
82,nie,qub
83,prosto,adv:com
84,i,conj
85,nie,qub
86,tanio,adv:com
87,być,praet:sg:n:imperf
88,by,qub
89,wykorzystać,inf:perf
90,na,prep:acc
91,podobny,adj:pl:acc:m1:pos
92,jak,adv:pos
93,w,prep:loc:nwok
94,projekt,subst:sg:loc:m3
95,zasada,subst:pl:loc:f
96,istnieć,pact:pl:nom:f:imperf:aff
97,już,qub
98,rządowy,adj:pl:nom:f:pos
99,struktura,subst:pl:nom:f
100,administracyjny,adj:pl:nom:f:pos
101,.,interp
102,#,interp
103,PosełRyszardStanibuła,ign
104,:,interp
105,kolejny,adj:sg:inst:f:pos
106,niepokojący,adj:sg:inst:f:pos
107,sprawa,subst:sg:inst:f
108,być,fin:sg:ter:imperf
109,wybór,subst:sg:nom:m3
110,świadczeniobiorca,subst:pl:gen:m1
111,mieć,pact:sg:nom:m3:imperf:aff
112,na,prep:loc
113,cel,subst:sg:loc:m3
114,wytworzyć,ger:sg:acc:n:perf:aff
115,konkurencja,subst:sg:gen:f
116,",",interp
117,a,conj
118,to,subst:sg:inst:n
119,sam,adj:sg:inst:n:pos
120,obniżyć,ger:sg:acc:n:perf:aff
121,koszt,subst:pl:gen:m3
122,działanie,subst:sg:gen:n
123,kasa,subst:pl:gen:f
124,chory,adj:pl:gen:f:pos
125,.,interp
126,nie,qub
127,być,fin:sg:ter:imperf
128,bowiem,comp
129,możliwy,adj:sg:nom:n:pos
130,szybki,adj:sg:nom:n:pos
131,powstanie,subst:sg:nom:n
132,na,prep:loc
133,dany,adj:sg:loc:m3:pos
134,teren,subst:sg:loc:m3
135,nowy,adj:pl:gen:m3:pos
136,szpital,subst:pl:gen:m3
137,",",interp
138,a,conj
139,korzystać,ger:sg:nom:n:imperf:aff
140,z,prep:gen:nwok
141,inny,adj:pl:gen:f:pos
142,",",interp
143,leżeć,pact:pl:gen:f:imperf:aff
144,na,prep:loc
145,teren,subst:sg:loc:m3
146,działanie,subst:sg:gen:n
147,inny,adj:pl:gen:f:pos
148,kasa,subst:pl:gen:f
149,chory,adj:pl:gen:f:pos
150,",",interp
151,być,bedzie:sg:ter:imperf
152,utrudnić,ppas:sg:nom:n:perf:aff
153,.,interp
154,natomiast,conj
155,obniżyć,ger:sg:nom:n:perf:aff
156,koszt,subst:pl:gen:m3
157,poprzez,prep:acc:nwok
158,poszukiwać,ger:sg:acc:n:imperf:aff
159,tani,adj:pl:gen:m1:com
160,",",interp
161,bardzo,adv:com
162,konkurencyjny,adj:pl:gen:m1:pos
163,świadczeniodawca,subst:pl:gen:m1
164,móc,fin:sg:ter:imperf
165,odbić,inf:perf
166,się,qub
167,na,prep:loc
168,jakość,subst:sg:loc:f
169,opieka,subst:sg:gen:f
170,zdrowotny,adj:sg:gen:f:pos
171,.,interp
0,twardy,adj:sg:nom:f:pos
1,męski,adj:sg:nom:f:pos
2,decyzja,subst:sg:nom:f
3,dyspozytorka,subst:sg:gen:f
4,pogotowie,subst:sg:gen:n
5,okazać,praet:sg:f:perf
6,się,qub
7,słuszny,adj:sg:nom:f:pos
8,.,interp
9,poszkodowany,subst:sg:nom:m1
10,rzeczywiście,adv:pos
11,być,praet:sg:m1:imperf
12,w,prep:loc:nwok
13,stan,subst:sg:loc:m3
14,na,prep:loc
15,własny,adj:pl:loc:f:pos
16,noga,subst:pl:loc:f
17,dotrzeć,inf:perf
18,do,prep:gen
19,stacja,subst:sg:gen:f
20,pomoc,subst:sg:gen:f
21,doraźny,adj:sg:gen:f:pos
22,.,interp
23,tam,adv
24,nawet,qub
25,zgodzić,imps:perf
26,się,qub
27,przewieźć,inf:perf
28,on,ppron3:sg:acc:m1:ter:nakc:npraep
29,karetka,subst:sg:inst:f
30,do,prep:gen
31,szpital,subst:sg:gen:m3
32,w,prep:loc:nwok
33,sąsiedni,adj:sg:loc:f:pos
34,miejscowość,subst:sg:loc:f
35,.,interp
36,ten,adj:pl:nom:m3:pos
37,policzek,subst:pl:nom:m3
38,faktycznie,adv:pos
39,dobrze,adv:pos
40,być,bedzie:sg:ter:imperf
41,pozszywać,inf:perf
42,i,conj
43,sprawdzić,inf:perf
44,",",interp
45,czy,qub
46,cios,subst:pl:nom:m3
47,brat,subst:pl:gen:m1
48,N,brev:pun
49,.,interp
50,nie,qub
51,zmasakrować,praet:pl:m3:perf
52,poszkodowany,adj:sg:dat:m3:pos
53,jakiś,adj:sg:gen:m3:pos
54,wewnętrzny,adj:sg:gen:m3:pos
55,organ,subst:sg:gen:m3
56,.,interp
57,taki,adj:pl:nom:m3:pos
58,fakt,subst:pl:nom:m3
59,zwykle,adv:pos
60,wychodzić,fin:pl:ter:imperf
61,na,prep:acc
62,jaw,burk
63,wtedy,adv
64,",",interp
65,gdy,adv
66,pacjent,subst:sg:nom:m1
67,zaczynać,fin:sg:ter:imperf
68,umierać,inf:imperf
69,.,interp
70,tyle,adv
71,że,comp
72,karetka,subst:sg:nom:f
73,być,bedzie:sg:ter:imperf
74,do,prep:gen
75,dyspozycja,subst:sg:gen:f
76,za,prep:acc
77,jakiś,adj:sg:acc:f:pos
78,godzina,subst:sg:acc:f
79,.,interp
80,może,qub
81,rodzeństwo,subst:sg:acc:n
82,potrafiłoby,ign
83,w,prep:loc:wok
84,własny,adj:sg:loc:m3:pos
85,zakres,subst:sg:loc:m3
86,załatwić,inf:perf
87,sprawa,subst:sg:acc:f
88,transport,subst:sg:gen:m3
89,poszkodowany,adj:sg:gen:m3:pos
90,.,interp
91,-,interp
92,nie,qub
93,mieć,fin:sg:pri:imperf
94,kasa,subst:sg:gen:f
95,-,interp
96,od,prep:gen:nwok
97,raz,subst:sg:gen:m3
98,powiedzieć,praet:sg:f:perf
99,siostra,subst:sg:nom:f
100,.,interp
101,-,interp
102,a,conj
103,ja,ppron12:sg:nom:f:pri
104,mieć,fin:sg:pri:imperf
105,pieniądz,subst:pl:acc:m3
106,",",interp
107,który,adj:pl:acc:m3:pos
108,ojciec,subst:sg:nom:m1
109,dać,praet:sg:m1:perf
110,ja,ppron12:sg:dat:m1:pri:nakc
111,na,prep:acc
112,zapłacić,ger:sg:acc:n:perf:aff
113,rata,subst:sg:gen:f
114,za,prep:acc
115,mebel,subst:pl:acc:m3
116,-,interp
117,ucieszyć,praet:sg:m1:perf
118,się,qub
119,brat,subst:sg:nom:m1
120,i,conj
121,włożyć,praet:sg:m1:perf
122,ręka,subst:sg:acc:f
123,do,prep:gen
124,kieszeń,subst:sg:gen:f
125,kurtka,subst:sg:gen:f
126,.,interp
127,po,prep:loc
128,chwila,subst:sg:loc:f
129,on,ppron3:sg:acc:f:ter:akc:npraep
130,wyjąć,praet:sg:m1:perf
131,:,interp
132,-,interp
133,nie,qub
134,",",interp
135,jednak,conj
136,nie,qub
137,mieć,fin:sg:pri:imperf
138,-,interp
139,rzec,praet:sg:m1:perf
140,z,prep:inst:wok
141,smutek,subst:sg:inst:m3
142,.,interp
0,wychodzić,praet:sg:n:imperf
1,na,prep:acc
2,to,subst:sg:acc:n
3,",",interp
4,że,comp
5,brat,subst:pl:nom:m1
6,N,brev:pun
7,.,interp
8,pobić,praet:pl:m1:perf
9,on,ppron3:sg:acc:m1:ter:nakc:npraep
10,",",interp
11,aby,comp
12,ukraść,inf:perf
13,on,ppron3:sg:dat:m1:ter:nakc:npraep
14,350,num:pl:acc:m2:rec
15,złoty,brev:npun
16,.,interp
17,tylko,qub
18,skąd,adv
19,wiedzieć,praet:pl:m1:imperf
20,",",interp
21,że,comp
22,on,ppron3:pl:acc:f:ter:akc:npraep
23,mieć,fin:sg:ter:imperf
24,?,interp
25,przecież,qub
26,przez,prep:acc:nwok
27,kurtka,subst:sg:acc:f
28,nie,qub
29,przeświecać,praet:pl:f:imperf
30,.,interp
31,poza,prep:inst
32,to,subst:sg:inst:n
33,dziwić,praet:sg:f:imperf
34,on,ppron3:pl:gen:f:ter:akc:npraep
35,zaciekłość,subst:sg:nom:f
36,.,interp
37,nie,qub
38,potrzeba,pred
39,być,praet:sg:n:imperf
40,przecinać,inf:imperf
41,policzek,subst:pl:gen:m3
42,ofiara,subst:sg:dat:f
43,",",interp
44,aby,comp
45,sięgnąć,inf:perf
46,on,ppron3:sg:gen:f:ter:akc:npraep
47,do,prep:gen
48,kieszeń,subst:sg:gen:f
49,.,interp
50,element,subst:sg:inst:m3
51,optymistyczny,adj:sg:inst:m3:pos
52,ten,adj:sg:gen:f:pos
53,historia,subst:sg:gen:f
54,być,fin:sg:ter:imperf
55,to,subst:sg:nom:n
56,",",interp
57,że,comp
58,pacjent,subst:sg:nom:m1
59,do,prep:gen
60,szpital,subst:sg:gen:m3
61,trafić,praet:sg:m1:perf
62,w,prep:acc:nwok
63,pora,subst:sg:acc:f
64,",",interp
65,a,conj
66,on,ppron3:sg:gen:m1:ter:akc:npraep
67,obrażenie,subst:pl:nom:n
68,być,praet:pl:n:imperf
69,zewnętrzny,adj:pl:nom:n:pos
70,.,interp
71,NieporozumieniePodczas,ign
72,śledztwo,subst:sg:gen:n
73,policja,subst:sg:nom:f
74,i,conj
75,prokuratura,subst:sg:nom:f
76,zarzucać,praet:pl:f:imperf
77,uporczywie,adv:pos
78,Paweł,subst:sg:dat:m1
79,N,brev:pun
80,.,interp
81,",",interp
82,że,comp
83,dokonać,praet:sg:m1:perf
84,pobić,ger:sg:gen:n:perf:aff
85,Arkadiusz,subst:sg:gen:m1
86,S,brev:pun
87,.,interp
88,w,prep:loc:nwok
89,cel,subst:pl:loc:m3
90,rabunkowy,adj:pl:loc:m3:pos
91,.,interp
92,on,ppron3:sg:nom:m1:ter:akc:npraep
93,stanowczo,adv:pos
94,temu,prep:acc
95,zaprzeczać,praet:sg:m1:imperf
96,.,interp
97,dzień,subst:sg:acc:m3
98,wcześnie,adv:com
99,wrócić,praet:sg:m1:perf
100,z,prep:gen:nwok
101,Niemcy,subst:pl:gen:n
102,z,prep:inst:nwok
103,portfel,subst:sg:inst:m3
104,wypchać,ppas:sg:inst:m3:perf:aff
105,marek,subst:pl:inst:m3
106,.,interp
0,rynek,subst:sg:nom:m3
1,wideo,adj:sg:nom:m3:pos
2,jeszcze,qub
3,nie,qub
4,istnieć,praet:sg:m3:imperf
5,.,interp
6,właściciel,subst:pl:nom:m1
7,nieliczny,adj:pl:gen:f:pos
8,wypożyczalnia,subst:pl:gen:f
9,bezkarnie,adv:pos
10,[,interp
11,piractwo,subst:sg:nom:n
12,wideo,adj:sg:nom:n:pos
13,],interp
14,kopiować,praet:pl:m1:imperf
15,domowy,adj:sg:inst:m3:pos
16,sposób,subst:sg:inst:m3
17,"""",interp
18,na,prep:acc
19,dwa,num:pl:acc:m3:congr
20,magnetowid,subst:pl:acc:m3
21,"""",interp
22,oryginalny,adj:pl:acc:f:pos
23,kaseta,subst:pl:acc:f
24,z,prep:gen:nwok
25,zachód,subst:sg:gen:m3
26,lub,conj
27,piracko,adv:pos
28,nagrywać,praet:pl:m1:imperf
29,film,subst:pl:acc:m3
30,z,prep:gen:nwok
31,telewizja,subst:sg:gen:f
32,zachodnioniemiecki,adj:sg:gen:f:pos
33,i,conj
34,sam,adj:pl:nom:m1:pos
35,chałupniczo,adv:pos
36,opracowywać,praet:pl:m1:imperf
37,on,ppron3:pl:acc:m3:ter:akc:npraep
38,dźwiękowo,adv:pos
39,.,interp
40,w,prep:loc:nwok
41,połowa,subst:sg:loc:f
42,rok,subst:pl:gen:m3
43,80,adj:pl:gen:m3:pos
44,.,interp
45,nie,qub
46,być,praet:sg:n:imperf
47,w,prep:loc:nwok
48,Polska,subst:sg:loc:f
49,nawet,qub
50,szczątkowy,adj:sg:gen:m3:pos
51,system,subst:sg:gen:m3
52,ochrona,subst:sg:gen:f
53,prawo,subst:pl:gen:n
54,autorski,adj:pl:gen:n:pos
55,.,interp
56,Antoni,subst:sg:nom:m1
57,Gabański,subst:sg:nom:m1
58,wkrótce,adv
59,zacząć,praet:sg:m1:perf
60,organizować,inf:imperf
61,kolejny,adj:pl:acc:f:pos
62,wypożyczalnia,subst:pl:acc:f
63,na,prep:loc
64,teren,subst:sg:loc:m3
65,Trójmiasto,subst:sg:gen:n
66,.,interp
67,rozbudowa,subst:sg:acc:f
68,firma,subst:sg:gen:f
69,przerwać,praet:sg:f:perf
70,wizyta,subst:sg:nom:f
71,milicja,subst:sg:gen:f
72,.,interp
73,wedle,prep:gen
74,właściciel,subst:sg:gen:m1
75,najście,subst:sg:nom:n
76,ten,adj:sg:nom:n:pos
77,zapoczątkować,praet:sg:n:perf
78,dwuletni,adj:sg:acc:m3:pos
79,okres,subst:sg:acc:m3
80,prześladować,ger:sg:gen:n:imperf:aff
81,on,ppron3:sg:gen:m3:ter:nakc:npraep
82,przez,prep:acc:nwok
83,gdańska,subst:sg:acc:f
84,MO,subst:sg:gen:f
85,i,conj
86,SB,subst:sg:gen:f
87,.,interp
88,normalny,adj:sg:nom:m3:pos
89,rozwój,subst:sg:nom:m3
90,firma,subst:sg:gen:f
91,-,interp
92,w,prep:loc:nwok
93,ów,adj:pl:loc:m3:pos
94,pionierski,adj:pl:loc:m3:pos
95,",",interp
96,piracki,adj:pl:loc:m3:pos
97,czas,subst:pl:loc:m3
98,oznaczać,praet:sg:n:imperf
99,to,subst:sg:nom:n
100,podwajać,ger:sg:acc:n:imperf:aff
101,kapitał,subst:sg:gen:m3
102,co,prep:acc
103,miesiąc,subst:sg:acc:m3
104,-,interp
105,zostać,praet:sg:m1:perf
106,zahamować,ppas:sg:nom:m1:perf:aff
107,.,interp
108,Antoni,subst:sg:nom:m1
109,Gabański,subst:sg:nom:m1
110,dojść,praet:sg:m1:perf
111,wówczas,adv
112,do,prep:gen
113,wniosek,subst:sg:gen:m3
114,",",interp
115,że,comp
116,korzystny,adj:sg:nom:n:sup
117,być,bedzie:sg:ter:imperf
118,powołać,ger:sg:nom:n:perf:aff
119,własny,adj:sg:gen:f:pos
120,spółdzielnia,subst:sg:gen:f
121,praca,subst:sg:gen:f
122,:,interp
123,-,interp
124,założyć,praet:sg:m1:perf
125,być,aglt:sg:pri:perf:wok
126,on,ppron3:sg:acc:f:ter:akc:npraep
127,w,prep:loc:nwok
128,Nałęczów,subst:sg:loc:m3
129,",",interp
130,bo,comp
131,zbyt,qub
132,dobrze,adv:pos
133,znać,praet:pl:m1:imperf
134,ja,ppron12:sg:acc:m1:pri:akc
135,w,prep:loc:nwok
136,Gdańsk,subst:sg:loc:m3
137,i,conj
138,spółdzielnia,subst:sg:loc:f
139,w,prep:loc:nwok
140,Gdańsk,subst:sg:loc:m3
141,by,qub
142,ja,ppron12:sg:dat:m1:pri:nakc
143,nie,qub
144,zarejestrować,praet:pl:m1:perf
145,.,interp
0,podobno,qub
1,",",interp
2,kiedy,adv
3,zespół,subst:sg:nom:m3
4,ratowniczy,adj:sg:nom:m3:pos
5,przyjeżdżać,fin:sg:ter:imperf
6,na,prep:acc
7,miejsce,subst:sg:acc:n
8,wypadek,subst:sg:gen:m3
9,i,conj
10,widzieć,fin:sg:ter:imperf
11,",",interp
12,że,comp
13,poszkodować,ppas:sg:dat:f:perf:aff
14,osoba,subst:sg:dat:f
15,spaść,praet:sg:m2:perf
16,but,subst:sg:nom:m2
17,",",interp
18,to,conj
19,wtedy,adv
20,ratownik,subst:pl:nom:m1
21,być,fin:pl:ter:imperf
22,praktycznie,adv:pos
23,pewny,adj:pl:nom:m1:pos
24,",",interp
25,że,comp
26,ten,adj:sg:nom:f:pos
27,osoba,subst:sg:nom:f
28,nie,qub
29,żyć,fin:sg:ter:imperf
30,.,interp
31,skąd,adv
32,się,qub
33,w,prep:loc:nwok
34,ogół,subst:sg:loc:m3
35,wziąć,praet:sg:m1:perf
36,taki,adj:sg:acc:m3:pos
37,przesąd,subst:sg:acc:m3
38,?,interp
39,W,brev:pun
40,_,interp
41,Miciński,subst:sg:nom:m1
42,:,interp
43,to,pred
44,nie,qub
45,być,fin:sg:ter:imperf
46,przesąd,subst:sg:nom:m3
47,.,interp
48,po,prep:acc
49,prosty,adjp
50,podczas,prep:gen
51,potrącenie,subst:sg:gen:n
52,pieszy,adj:sg:gen:n:pos
53,siła,num:pl:nom:m3:rec
54,uraz,subst:sg:gen:m3
55,móc,fin:sg:ter:imperf
56,być,inf:imperf
57,tak,adv:pos
58,duży,adj:sg:nom:f:pos
59,",",interp
60,że,comp
61,w,prep:loc:nwok
62,miejsce,subst:sg:loc:n
63,zdarzenie,subst:sg:gen:n
64,pozostawać,fin:pl:ter:imperf
65,but,subst:pl:nom:m3
66,",",interp
67,a,conj
68,ciało,subst:sg:nom:n
69,pacjent,subst:sg:gen:m1
70,przemieszczać,fin:sg:ter:imperf
71,się,qub
72,o,prep:acc
73,kilkanaście,num:pl:acc:m3:rec
74,metr,subst:pl:gen:m3
75,.,interp
76,przy,prep:loc
77,oględziny,subst:pl:loc:n
78,miejsce,subst:sg:gen:n
79,wypadek,subst:sg:gen:m3
80,i,conj
81,ustalać,ger:sg:loc:n:imperf:aff
82,tak zwany,brev:pun
83,.,interp
84,mechanizm,subst:sg:gen:m3
85,uraz,subst:sg:gen:m3
86,ratownik,subst:sg:nom:m1
87,wiedzieć,fin:sg:ter:imperf
88,",",interp
89,że,comp
90,obrażenie,subst:pl:nom:n
91,móc,fin:pl:ter:imperf
92,być,inf:imperf
93,bardzo,adv:pos
94,poważny,adj:pl:nom:f:pos
95,lub,conj
96,też,qub
