,base,tag
107,",",interp
108,który,adj:pl:acc:m3:pos
109,ojciec,subst:sg:nom:m1
110,dać,praet:sg:m1:perf
111,ja,ppron12:sg:dat:m1:pri:nakc
112,na,prep:acc
113,zapłacić,ger:sg:acc:n:perf:aff
114,rata,subst:sg:gen:f
115,za,prep:acc
116,mebel,subst:pl:acc:m3
117,-,interp
118,ucieszyć,praet:sg:m1:perf
119,się,qub
120,brat,subst:sg:nom:m1
121,i,conj
122,włożyć,praet:sg:m1:perf
123,ręka,subst:sg:acc:f
124,do,prep:gen
125,kieszeń,subst:sg:gen:f
126,kurtka,subst:sg:gen:f
127,.,interp
128,po,prep:loc
129,chwila,subst:sg:loc:f
130,on,ppron3:sg:acc:f:ter:akc:npraep
131,wyjąć,praet:sg:m1:perf
132,:,interp
133,-,interp
134,nie,qub
135,",",interp
136,jednak,conj
137,nie,qub
138,mieć,fin:sg:pri:imperf
139,-,interp
140,rzec,praet:sg:m1:perf
141,z,prep:inst:wok
142,smutek,subst:sg:inst:m3
143,.,interp
0,wychodzić,praet:sg:n:imperf
1,na,prep:acc
2,to,subst:sg:acc:n
3,",",interp
4,że,comp
5,brat,subst:pl:nom:m1
6,N,brev:pun
7,.,interp
8,pobić,praet:pl:m1:perf
9,on,ppron3:sg:acc:m1:ter:nakc:npraep
10,",",interp
11,aby,comp
12,ukraść,inf:perf
13,on,ppron3:sg:dat:m1:ter:nakc:npraep
14,350,num:pl:acc:m2:rec
15,złoty,brev:npun
16,.,interp
17,tylko,conj
18,skąd,adv
19,wiedzieć,praet:pl:m1:imperf
20,",",interp
21,że,comp
22,on,ppron3:sg:acc:n:ter:akc:npraep
23,mieć,fin:sg:ter:imperf
24,?,interp
25,przecież,qub
26,przez,prep:acc:nwok
27,kurtka,subst:sg:acc:f
28,nie,qub
29,przeświecać,praet:pl:f:imperf
30,.,interp
31,poza,prep:inst
32,to,subst:sg:inst:n
33,dziwić,praet:sg:f:imperf
34,on,ppron3:pl:gen:m1:ter:akc:npraep
35,zaciekłość,subst:sg:nom:f
36,.,interp
37,nie,qub
38,potrzeba,pred
39,być,praet:sg:n:imperf
40,przecinać,inf:imperf
41,policzek,subst:pl:gen:m3
42,ofiara,subst:sg:dat:f
43,",",interp
44,aby,comp
45,sięgnąć,inf:perf
46,on,ppron3:sg:dat:f:ter:akc:npraep
47,do,prep:gen
48,kieszeń,subst:sg:gen:f
49,.,interp
50,element,subst:sg:inst:m3
51,optymistyczny,adj:sg:inst:m3:pos
52,ten,adj:sg:gen:f:pos
53,historia,subst:sg:gen:f
54,być,fin:sg:ter:imperf
55,to,subst:sg:nom:n
56,",",interp
57,że,comp
58,pacjent,subst:sg:nom:m1
59,do,prep:gen
60,szpital,subst:sg:gen:m3
61,trafić,praet:sg:m1:perf
62,w,prep:acc:nwok
63,pora,subst:sg:acc:f
64,",",interp
65,a,conj
66,on,ppron3:sg:gen:m1:ter:akc:npraep
67,obrażenie,subst:pl:nom:n
68,być,praet:pl:n:imperf
69,zewnętrzny,adj:pl:nom:n:pos
70,.,interp
71,NieporozumieniePodczas,subst:sg:nom:m3
72,śledztwo,subst:sg:gen:n
73,policja,subst:sg:nom:f
74,i,conj
75,prokuratura,subst:sg:nom:f
76,zarzucać,praet:pl:f:imperf
77,uporczywie,adv:pos
78,Paweł,subst:sg:dat:m1
79,N,brev:pun
80,.,interp
81,",",interp
82,że,comp
83,dokonać,praet:sg:m1:perf
84,pobić,ger:sg:gen:n:perf:aff
85,Arkadiusz,subst:sg:gen:m1
86,S,brev:pun
87,.,interp
88,w,prep:loc:nwok
89,cel,subst:pl:loc:m3
90,rabunkowy,adj:pl:loc:m3:pos
91,.,interp
92,on,ppron3:sg:nom:m1:ter:akc:npraep
93,stanowczo,adv:pos
94,temu,prep:acc
95,zaprzeczać,praet:sg:m1:imperf
96,.,interp
97,dzień,subst:sg:nom:m3
98,wcześnie,adv:com
99,wrócić,praet:sg:m1:perf
100,z,prep:gen:nwok
101,Niemcy,subst:pl:gen:n
102,z,prep:inst:nwok
103,portfel,subst:sg:inst:m3
104,wypchać,ppas:sg:inst:m3:perf:aff
105,marek,subst:pl:inst:m1
106,.,interp
0,rynek,subst:sg:nom:m3
1,wideo,adj:sg:nom:m3:pos
2,jeszcze,qub
3,nie,qub
4,istnieć,praet:sg:m3:imperf
5,.,interp
6,właściciel,subst:pl:nom:m1
7,nieliczny,adj:pl:gen:f:pos
8,wypożyczalnia,subst:pl:gen:f
9,bezkarnie,adv:pos
10,[,interp
11,piractwo,subst:sg:acc:n
12,wideo,subst:sg:acc:n
13,],interp
14,kopiować,praet:pl:m1:imperf
15,domowy,adj:sg:inst:m3:pos
16,sposób,subst:sg:inst:m3
17,"""",interp
18,na,prep:acc
19,dwa,num:pl:acc:m3:congr
20,magnetowid,subst:pl:acc:m3
21,"""",interp
22,oryginalny,adj:pl:acc:f:pos
23,kaseta,subst:pl:acc:f
24,z,prep:gen:nwok
25,zachód,subst:sg:gen:m3
26,lub,conj
27,piracko,adv:pos
28,nagrywać,praet:pl:m1:imperf
29,film,subst:pl:acc:m3
30,z,prep:gen:nwok
31,telewizja,subst:sg:gen:f
32,zachodnioniemiecki,adj:sg:gen:f:pos
33,i,conj
34,sam,adj:pl:nom:m1:pos
35,chałupniczo,adv:pos
36,opracowywać,praet:pl:m1:imperf
37,on,ppron3:pl:acc:m3:ter:akc:npraep
38,dźwiękowo,adv:pos
39,.,interp
40,w,prep:loc:nwok
41,połowa,subst:sg:loc:f
42,rok,subst:pl:gen:m3
43,80,adj:pl:gen:m3:pos
44,.,interp
45,nie,qub
46,być,praet:sg:n:imperf
47,w,prep:loc:nwok
48,Polska,subst:sg:loc:f
49,nawet,qub
50,szczątkowy,adj:sg:gen:m3:pos
51,system,subst:sg:gen:m3
52,ochrona,subst:sg:gen:f
53,prawo,subst:pl:gen:n
54,autorski,adj:pl:gen:n:pos
55,.,interp
56,Antoni,subst:sg:nom:m1
57,Gabański,subst:sg:nom:m1
58,wkrótce,adv
59,zacząć,praet:sg:m1:perf
60,organizować,inf:imperf
61,kolejny,adj:pl:acc:f:pos
62,wypożyczalnia,subst:pl:acc:f
63,na,prep:loc
64,teren,subst:sg:loc:m3
65,Trójmiasto,subst:sg:gen:n
66,.,interp
67,rozbudowa,subst:sg:acc:f
68,firma,subst:sg:gen:f
69,przerwać,praet:sg:f:perf
70,wizyta,subst:sg:nom:f
71,milicja,subst:sg:gen:f
72,.,interp
73,wedle,prep:gen
74,właściciel,subst:sg:gen:m1
75,najście,subst:sg:nom:n
76,ten,adj:sg:nom:n:pos
77,zapoczątkować,praet:sg:n:perf
78,dwuletni,adj:sg:acc:m3:pos
79,okres,subst:sg:acc:m3
80,prześladować,ger:sg:gen:n:imperf:aff
81,on,ppron3:sg:gen:m3:ter:nakc:npraep
82,przez,prep:acc:nwok
83,gdański,adj:sg:acc:f:pos
84,MO,subst:sg:acc:f
85,i,conj
86,SB,subst:sg:inst:f
87,.,interp
88,normalny,adj:sg:nom:m3:pos
89,rozwój,subst:sg:nom:m3
90,firma,subst:sg:gen:f
91,-,interp
92,w,prep:loc:nwok
93,ów,adj:pl:loc:m3:pos
94,pionierski,adj:pl:loc:m3:pos
95,",",interp
96,piracki,adj:pl:loc:m3:pos
97,czas,subst:pl:loc:m3
98,oznaczać,praet:sg:n:imperf
99,to,subst:sg:nom:n
100,podwajać,ger:sg:nom:n:imperf:aff
101,kapitał,subst:sg:gen:m3
102,co,prep:acc
103,miesiąc,subst:sg:acc:m3
104,-,interp
105,zostać,praet:sg:m3:perf
106,zahamować,ppas:sg:nom:m3:perf:aff
107,.,interp
108,Antoni,subst:sg:nom:m1
109,Gabański,subst:sg:nom:m1
110,dojść,praet:sg:m1:perf
111,wówczas,adv
112,do,prep:gen
113,wniosek,subst:sg:gen:m3
114,",",interp
115,że,comp
116,korzystny,adj:sg:nom:n:sup
117,być,bedzie:sg:ter:imperf
118,powołać,ger:sg:nom:n:perf:aff
119,własny,adj:sg:gen:f:pos
120,spółdzielnia,subst:sg:gen:f
121,praca,subst:sg:gen:f
122,:,interp
123,-,interp
124,założyć,praet:sg:m1:perf
125,być,aglt:sg:pri:imperf:wok
126,on,ppron3:sg:acc:f:ter:akc:npraep
127,w,prep:loc:nwok
128,Nałęczów,subst:sg:loc:m3
129,",",interp
130,bo,comp
131,zbyt,qub
132,dobrze,adv:pos
133,znać,praet:pl:m1:imperf
134,ja,ppron12:sg:acc:m1:pri:akc
135,w,prep:loc:nwok
136,Gdańsk,subst:sg:loc:m3
137,i,conj
138,spółdzielnia,subst:sg:loc:f
139,w,prep:loc:nwok
140,Gdańsk,subst:sg:loc:m3
141,by,qub
142,ja,ppron12:sg:dat:m1:pri:nakc
143,nie,qub
144,zarejestrować,praet:pl:m1:perf
145,.,interp
0,podobno,qub
1,",",interp
2,kiedy,adv
3,zespół,subst:sg:nom:m3
4,ratowniczy,adj:sg:nom:m3:pos
5,przyjeżdżać,fin:sg:ter:imperf
6,na,prep:acc
7,miejsce,subst:sg:acc:n
8,wypadek,subst:sg:gen:m3
9,i,conj
10,widzieć,fin:sg:ter:imperf
11,",",interp
12,że,comp
13,poszkodować,ppas:sg:dat:f:perf:aff
14,osoba,subst:sg:dat:f
15,spaść,praet:sg:m3:perf
16,but,subst:sg:nom:m3
17,",",interp
18,to,conj
19,wtedy,adv
20,ratownik,subst:pl:nom:m1
21,być,fin:pl:ter:imperf
22,praktycznie,qub
23,pewny,adj:pl:nom:m1:pos
24,",",interp
25,że,comp
26,ten,adj:sg:nom:f:pos
27,osoba,subst:sg:nom:f
28,nie,qub
29,żyć,fin:sg:ter:imperf
30,.,interp
31,skąd,adv
32,się,qub
33,w,prep:loc:nwok
34,ogół,subst:sg:loc:m3
35,wziąć,praet:sg:m1:perf
36,taki,adj:sg:nom:m3:pos
37,przesąd,subst:sg:nom:m3
38,?,interp
39,W,brev:pun
40,_,interp
41,Miciński,subst:sg:nom:m1
42,:,interp
43,to,pred
44,nie,qub
45,być,fin:sg:ter:imperf
46,przesąd,subst:sg:nom:m3
47,.,interp
48,po,prep:acc
49,prosty,adjp
50,podczas,prep:gen
51,potrącenie,subst:sg:gen:n
52,pieszy,adj:sg:gen:n:pos
53,siła,subst:sg:nom:f
54,uraz,subst:sg:gen:m3
55,móc,fin:sg:ter:imperf
56,być,inf:imperf
57,tak,adv:pos
58,duży,adj:sg:nom:f:pos
59,",",interp
60,że,comp
61,w,prep:loc:nwok
62,miejsce,subst:sg:loc:n
63,zdarzenie,subst:sg:gen:n
64,pozostawać,fin:pl:ter:imperf
65,but,subst:pl:nom:m3
66,",",interp
67,a,conj
68,ciało,subst:sg:nom:n
69,pacjent,subst:sg:gen:m1
70,przemieszczać,fin:sg:ter:imperf
71,się,qub
72,o,prep:acc
73,kilkanaście,num:pl:acc:m3:rec
74,metr,subst:pl:gen:m3
75,.,interp
76,przy,prep:loc
77,oględziny,subst:pl:loc:n
78,miejsce,subst:sg:gen:n
79,wypadek,subst:sg:gen:m3
80,i,conj
81,ustalać,ger:sg:loc:n:imperf:aff
82,tak zwany,brev:pun
83,.,interp
84,mechanizm,subst:sg:gen:m3
85,uraz,subst:sg:gen:m3
86,ratownik,subst:sg:nom:m1
87,wiedzieć,fin:sg:ter:imperf
88,",",interp
89,że,comp
90,obrażenie,subst:pl:nom:n
91,móc,fin:pl:ter:imperf
92,być,inf:imperf
93,bardzo,adv:pos
94,poważny,adj:pl:nom:n:pos
95,lub,conj
96,też,qub
97,wypadek,subst:sg:nom:m3
98,okazać,praet:sg:m3:perf
99,się,qub
100,śmiertelny,adj:sg:nom:m3:pos
101,.,interp
102,bardzo,adv:sup
103,absurdalny,adj:sg:nom:n:pos
104,wezwanie,subst:sg:nom:n
105,karetka,subst:sg:gen:f
106,",",interp
107,z,prep:inst:nwok
108,jaki,adj:sg:inst:m3:pos
109,mieć,praet:sg:m1:imperf
110,pan,subst:sg:nom:m1
111,do,prep:gen
112,czynić,ger:sg:gen:n:imperf:aff
113,?,interp
114,W,brev:pun
115,_,interp
116,Miciński,subst:sg:nom:m1
117,:,interp
118,ból,subst:pl:nom:m3
119,za,prep:inst
120,mostek,subst:sg:inst:m3
121,.,interp
122,chodzić,praet:sg:n:imperf
123,o,prep:acc
124,mostek,subst:sg:acc:m3
125,w,prep:loc:nwok
126,Maciejkowicach,subst:pl:loc:n
127,.,interp
128,jaki,adj:pl:nom:n:pos
129,być,fin:pl:ter:imperf
130,częsty,adj:pl:nom:n:sup
131,wezwanie,subst:pl:nom:n
132,karetka,subst:sg:gen:f
133,w,prep:loc:nwok
134,sezon,subst:sg:loc:m3
135,zimowy,adj:sg:loc:m3:pos
136,?,interp
137,W,brev:pun
138,_,interp
139,Miciński,subst:sg:nom:m1
140,:,interp
141,uraza,subst:sg:gen:f
142,na,prep:loc
143,droga,subst:pl:loc:f
144,publiczny,adj:pl:loc:f:pos
145,",",interp
146,chodnik,subst:pl:loc:m3
147,",",interp
148,plac,subst:pl:loc:m3
149,.,interp
150,często,adv:com
151,też,qub
152,do,prep:gen
153,pacjent,subst:pl:gen:m1
154,pozbawić,ppas:pl:gen:m1:perf:aff
155,opieka,subst:sg:gen:f
156,bądź,conj
157,o,prep:loc
158,niski,adj:sg:loc:m3:pos
159,status,subst:sg:loc:m3
160,społeczny,adja
161,-,interp
162,materialny,adj:sg:loc:m3:pos
163,-,interp
164,z,prep:gen:nwok
165,powód,subst:sg:gen:m3
166,duży,adj:sg:gen:n:com
167,zainteresowanie,subst:sg:gen:n
168,sąsiad,subst:pl:gen:m1
169,.,interp
170,co,subst:sg:nom:n
171,z,prep:inst:nwok
172,pijak,subst:pl:inst:m1
173,leżeć,pact:pl:inst:m1:imperf:aff
174,na,prep:loc
175,ulica,subst:sg:loc:f
176,-,interp
177,wzywać,inf:imperf
178,do,prep:gen
179,on,ppron3:pl:gen:m1:ter:akc:praep
180,pogotowie,subst:sg:acc:n
181,czy,conj
182,policja,subst:sg:acc:f
183,?,interp
0,następny,adj:pl:nom:f:pos
1,dwa,num:pl:nom:f:congr
2,galeria,subst:pl:nom:f
3,poświęcić,ppas:pl:nom:f:perf:aff
4,być,bedzie:pl:ter:imperf
5,czas,subst:pl:dat:m3
6,nowożytny,adj:pl:dat:f:pos
7,.,interp
8,pierwszy,adj:sg:nom:f:pos
9,-,interp
10,powstać,ger:sg:loc:n:perf:aff
11,duży,adj:pl:gen:f:pos
12,",",interp
13,liczyć,pact:pl:gen:f:imperf:aff
14,się,qub
15,gmina,subst:pl:gen:f
16,żydowski,adj:pl:gen:f:pos
17,głównie,qub
18,w,prep:loc:nwok
19,miasto,subst:pl:loc:n
20,królewski,adj:pl:loc:n:pos
21,i,conj
22,relacja,subst:pl:dat:f
23,między,prep:inst
24,władza,subst:sg:inst:f
25,królewski,adj:sg:inst:f:pos
26,a,conj
27,Żyd,subst:pl:inst:m1
28,korona,subst:sg:gen:f
29,.,interp
30,drugi,adj:sg:nom:f:pos
31,pokazać,fin:sg:ter:perf
32,etap,subst:sg:acc:m3
33,",",interp
34,gdy,adv
35,w,prep:loc:nwok
36,związek,subst:sg:loc:m3
37,z,prep:inst:nwok
38,kolonizacja,subst:sg:inst:f
39,ziemia,subst:pl:gen:f
40,wschodni,adj:pl:gen:f:pos
41,włączyć,ppas:pl:gen:f:perf:aff
42,do,prep:gen
43,korona,subst:sg:gen:f
44,po,prep:loc
45,unia,subst:sg:loc:f
46,lubelski,adj:sg:loc:f:pos
47,żydowski,adj:sg:nom:n:pos
48,osadnictwo,subst:sg:nom:n
49,dotrzeć,praet:sg:n:perf
50,na,prep:acc
51,ten,adj:pl:acc:m3:pos
52,teren,subst:pl:acc:m3
53,.,interp
54,oba,num:pl:nom:f:congr
55,ten,adj:pl:nom:f:pos
56,galeria,subst:pl:nom:f
57,być,fin:pl:ter:imperf
58,ważny,adj:pl:nom:f:pos
59,dla,prep:gen
60,uświadomić,ger:sg:gen:n:perf:aff
61,",",interp
62,że,comp
63,dzieje,subst:pl:nom:n
64,żydowski,adj:pl:nom:n:pos
65,w,prep:loc:nwok
66,Polska,subst:sg:loc:f
67,być,praet:pl:n:imperf
68,bardzo,adv:pos
69,ściśle,adv:pos
70,spleść,ppas:pl:nom:n:perf:aff
71,z,prep:inst:nwok
72,dzieje,subst:pl:inst:n
73,polski,adj:sg:gen:f:pos
74,państwowość,subst:sg:gen:f
75,",",interp
76,etap,subst:pl:inst:m3
77,on,ppron3:sg:gen:f:ter:akc:npraep
78,rozwój,subst:sg:gen:m3
79,.,interp
80,to,pred
81,rzecz,subst:sg:nom:f
82,kompletnie,adv:pos
83,rozumieć,ppas:sg:nom:f:imperf:neg
84,i,conj
85,zapomnieć,ppas:sg:nom:f:perf:aff
86,w,prep:loc:nwok
87,środowisko,subst:pl:loc:n
88,żydowski,adj:pl:loc:n:pos
89,na,prep:loc
90,świat,subst:sg:loc:m3
91,.,interp
92,a,conj
93,i,qub
94,w,prep:loc:nwok
95,Polska,subst:sg:loc:f
96,zapomnieć,imps:perf
97,",",interp
98,jak,adv:pos
99,wielki,adj:sg:acc:m3:pos
100,wkład,subst:sg:acc:m3
101,w,prep:acc:nwok
102,rozwój,subst:sg:acc:m3
103,gospodarka,subst:sg:gen:f
104,i,conj
105,miasto,subst:pl:gen:n
106,mieć,praet:pl:m1:imperf
107,Żyd,subst:pl:nom:m1
108,.,interp
109,chcieć,fin:pl:pri:imperf
110,zrekonstruować,inf:perf
111,drewniany,adj:sg:acc:f:pos
112,synagoga,subst:sg:acc:f
113,w,prep:loc:nwok
114,Gwoźdźcu,subst:sg:loc:m3
115,",",interp
116,ale,conj
117,też,qub
118,pokazać,inf:perf
119,obraz,subst:sg:acc:m3
120,małomiasteczkowy,adj:sg:gen:f:pos
121,architektura,subst:sg:gen:f
122,",",interp
123,rynek,subst:sg:acc:m3
124,",",interp
125,karczma,subst:sg:acc:f
126,",",interp
127,dwór,subst:sg:acc:m3
128,;,interp
129,ten,adj:pl:gen:n:pos
130,miejsce,subst:pl:gen:n
131,",",interp
132,w,prep:loc:nwok
133,który,adj:pl:loc:n:pos
134,oba,num:pl:nom:f:congr
135,społeczność,subst:pl:nom:f
136,się,qub
137,kontaktować,praet:pl:f:imperf
138,.,interp
139,wschodni,adj:sg:nom:m3:pos
140,sztetl,subst:sg:nom:m3
141,",",interp
142,wbrew,prep:dat
143,pozór,subst:pl:dat:m3
144,",",interp
145,nie,qub
146,być,praet:sg:m1:imperf
147,żydowski,adj:sg:inst:n:pos
148,miasteczko,subst:sg:inst:n
149,.,interp
150,często,adv:pos
151,być,praet:sg:m1:imperf
152,on,ppron3:sg:nom:m1:ter:akc:npraep
153,demograficznie,adv:pos
154,zdominować,ppas:sg:nom:m1:perf:aff
155,przez,prep:acc:nwok
156,Żyd,subst:pl:acc:m1
157,",",interp
158,ale,conj
159,on,ppron3:sg:gen:m1:ter:akc:npraep
160,ludność,subst:sg:nom:f
161,być,praet:sg:f:imperf
162,zróżnicować,ppas:sg:nom:f:perf:aff
163,.,interp
0,po,prep:loc
1,południe,subst:sg:loc:n
2,u,prep:gen
3,pani,subst:sg:gen:f
4,Potocka,subst:sg:gen:f
5,.,interp
6,wszędzie,adv
7,dostawać,fin:sg:pri:imperf
8,jak,adv:pos
9,żebrak,subst:sg:nom:m1
10,po,prep:acc
11,parę,num:pl:acc:m2:rec
12,papieros,subst:pl:gen:m2
13,",",interp
14,który,adj:pl:nom:m3:pos
15,ja,ppron12:sg:dat:m1:pri:nakc
16,się,qub
17,skończyć,praet:pl:m3:perf
18,",",interp
19,i,conj
20,który,adj:pl:gen:m3:pos
21,strasznie,adv:pos
22,ja,ppron12:sg:dat:m1:pri:nakc
23,brak,pred
24,.,interp
25,a,conj
26,pan,brev:pun
27,.,interp
28,Kiślańska,subst:sg:nom:f
29,poczęstować,praet:sg:f:perf
30,ja,ppron12:sg:acc:m1:pri:akc
31,też,qub
32,niezły,adj:sg:inst:f:pos
33,wódka,subst:sg:inst:f
34,",",interp
35,co,subst:sg:nom:n
36,ja,ppron12:sg:dat:m1:pri:nakc
37,dobrze,adv:pos
38,zrobić,praet:sg:n:perf
39,.,interp
40,Dąbrowa,subst:sg:nom:f
41,zduński,adj:sg:nom:f:pos
42,.,interp
43,29,adj:sg:gen:m3:pos
44,XII,adj:sg:gen:m3:pos
45,1944,adj:sg:gen:m3:pos
46,.,interp
47,PiątekOd,subst:sg:nom:m3
48,czas,subst:sg:gen:m3
49,kiedy,adv
50,przerwać,praet:sg:f:perf
51,być,aglt:sg:pri:imperf:nwok
52,ten,adj:pl:acc:f:pos
53,notatka,subst:pl:acc:f
54,",",interp
55,los,subst:sg:acc:m3
56,Polska,subst:sg:gen:f
57,i,conj
58,mój,adj:sg:nom:m3:pos
59,osobisty,adj:sg:nom:m3:pos
60,zapaść,praet:sg:m3:perf
61,w,prep:acc:nwok
62,tragedia,subst:sg:acc:f
63,",",interp
64,przechodzić,pact:sg:acc:f:imperf:aff
65,bardzo,adv:sup
66,makabryczny,adj:sg:acc:f:pos
67,wyobraźnia,subst:sg:acc:f
68,.,interp
69,notować,fin:sg:pri:imperf
70,krótko,adv:pos
71,po,prep:acc
72,kronikarski,adjp
73,wypadek,subst:pl:acc:m3
74,",",interp
75,gdyż,comp
76,nie,qub
77,mieć,fin:sg:pri:imperf
78,odpowiedni,adj:pl:gen:n:pos
79,słowo,subst:pl:gen:n
80,",",interp
81,aby,comp
82,wyrazić,inf:perf
83,mój,adj:sg:acc:f:pos
84,rozpacz,subst:sg:acc:f
85,i,conj
86,żałość,subst:sg:acc:f
87,.,interp
0,ulica,subst:sg:nom:f
1,kończyć,fin:sg:ter:imperf
2,się,qub
3,wiadukt,subst:sg:inst:m3
4,",",interp
5,z,prep:gen:nwok
6,który,adj:sg:gen:m3:pos
7,można,pred
8,obejrzeć,inf:perf
9,ulica,brev:pun
10,.,interp
11,niemig,subst:sg:gen:m2
12,.,interp
13,taki,adj:sg:gen:n:pos
14,nagromadzenie,subst:sg:gen:n
15,architektoniczny,adj:pl:gen:m2:pos
16,potworek,subst:pl:gen:m2
17,na,prep:loc
18,tak,adv:pos
19,mały,adj:sg:loc:f:pos
20,przestrzeń,subst:sg:loc:f
21,próżno,adv:pos
22,szukać,inf:imperf
23,na,prep:loc
24,cały,adj:sg:loc:m3:pos
25,świat,subst:sg:loc:m3
26,.,interp
27,jeśli,comp
28,ktoś,subst:sg:dat:m1
29,mało,num:pl:nom:m3:rec
30,monstrualny,adj:sg:gen:m3:pos
31,blok,subst:sg:gen:m3
32,i,conj
33,płaskorzeźba,subst:sg:gen:f
34,na,prep:loc
35,jeden,adj:sg:loc:m3:pos
36,z,prep:gen:nwok
37,okropny,adj:pl:gen:m3:pos
38,dom,subst:pl:gen:m3
39,towarowy,adj:pl:gen:m3:pos
40,",",interp
41,to,conj
42,ostatni,adj:pl:nom:m3:pos
43,rok,subst:pl:nom:m3
44,przynieść,praet:pl:m3:perf
45,nowy,adj:sg:acc:f:pos
46,atrakcja,subst:sg:acc:f
47,:,interp
48,imitacja,subst:pl:acc:f
49,kamienica,subst:pl:gen:f
50,",",interp
51,tyle,adv
52,tylko,qub
53,że,comp
54,zawiesić,ppas:pl:gen:n:perf:aff
55,dwa,num:pl:nom:n:congr
56,piętro,subst:pl:acc:n
57,nad,prep:inst:nwok
58,ziemia,subst:sg:inst:f
59,na,prep:loc
60,betonowy,adj:pl:loc:m3:pos
61,słup,subst:pl:loc:m3
62,.,interp
63,zagubić,ppas:sg:nom:f:perf:aff
64,w,prep:loc:nwok
65,ten,adj:sg:loc:n:pos
66,morze,subst:sg:loc:n
67,beton,subst:sg:gen:m3
68,pouinicka,adj:sg:nom:f:pos
69,cerkiew,subst:sg:nom:f
70,święty,brev:pun
71,.,interp
72,Piotr,subst:sg:gen:m1
73,i,conj
74,Paweł,subst:sg:gen:m1
75,uświadamiać,fin:sg:ter:imperf
76,tylko,qub
77,rozmiar,subst:pl:acc:m3
78,architektoniczny,adj:sg:gen:f:pos
79,tragedia,subst:sg:gen:f
80,",",interp
81,jaki,adj:sg:nom:f:pos
82,dotknąć,praet:sg:f:perf
83,ten,adj:sg:acc:n:pos
84,miejsce,subst:sg:acc:n
85,.,interp
0,wyjść,praet:sg:m1:perf
1,na,prep:acc
2,to,subst:sg:acc:n
3,z,prep:gen:nwok
4,alkierz,subst:sg:gen:m3
5,Boryna,subst:sg:nom:m1
6,",",interp
7,przywiedły,praet:sg:n:perf
8,on,ppron3:sg:acc:m1:ter:nakc:npraep
9,kobieta,subst:pl:nom:f
10,zgorszony,adj:pl:nom:f:pos
11,",",interp
12,popatrzyć,praet:sg:m1:perf
13,i,conj
14,wnet,adv
15,się,qub
16,w,prep:loc:wok
17,wszystko,subst:sg:loc:n
18,pomiarkować,praet:sg:m1:perf
19,",",interp
20,złość,subst:sg:nom:f
21,on,ppron3:sg:acc:m1:ter:nakc:npraep
22,poderwać,praet:sg:f:perf
23,srogi,adj:sg:nom:f:pos
24,",",interp
25,zakąsić,praet:sg:m1:perf
26,ino,qub
27,ząb,subst:pl:acc:m3
28,",",interp
29,zapiąć,praet:sg:m1:perf
30,pętla,subst:pl:acc:f
31,kapota,subst:sg:gen:f
32,",",interp
33,czapa,subst:sg:acc:f
34,nacisnąć,praet:sg:m1:perf
35,i,conj
36,jąć,praet:sg:m1:perf
37,się,qub
38,przebierać,inf:imperf
39,do,prep:gen
40,on,ppron3:pl:gen:m1:ter:akc:praep
41,.,interp
42,ustępować,praet:pl:m1:imperf
43,on,ppron3:sg:dat:m1:ter:nakc:npraep
44,z,prep:gen:nwok
45,droga,subst:sg:gen:f
46,",",interp
47,bo,comp
48,blady,adj:sg:nom:m1:pos
49,być,praet:sg:m1:imperf
50,ki,adj:sg:gen:f:pos
51,ściana,subst:sg:nom:f
52,i,conj
53,oko,subst:pl:inst:n
54,dziko,adv:pos
55,świecić,praet:sg:m1:imperf
56,.,interp
57,-,interp
58,do,prep:gen
59,dom,subst:sg:gen:m3
60,!,interp
61,-,interp
62,powiedzieć,praet:sg:m1:perf
63,głośno,adv:pos
64,",",interp
65,gdy,adv
66,nadlecieć,praet:pl:m1:perf
67,",",interp
68,i,conj
69,chcieć,praet:sg:m1:imperf
70,on,ppron3:sg:acc:f:ter:akc:npraep
71,chycić,inf:perf
72,za,prep:acc
73,ręka,subst:sg:acc:f
74,",",interp
75,ale,conj
76,w,prep:acc:nwok
77,ten,adj:sg:acc:m3:pos
78,mig,subst:sg:acc:m3
79,Antek,subst:sg:nom:m1
80,zakręcić,praet:sg:m1:perf
81,w,prep:loc:nwok
82,miejsce,subst:sg:loc:n
83,i,conj
84,ponieść,praet:sg:m1:perf:nagl
85,daleko,adv:com
86,",",interp
87,że,comp
88,próżno,adv:pos
89,chcieć,praet:sg:f:imperf
90,się,qub
91,wyrwać,inf:perf
92,.,interp
93,podskoczyć,praet:sg:m1:perf
94,wtedy,adv
95,Boryna,subst:sg:nom:m1
96,",",interp
97,rozwalić,praet:sg:m1:perf
98,koło,subst:sg:acc:n
99,",",interp
100,wyrwać,praet:sg:m1:perf
101,on,ppron3:sg:acc:f:ter:akc:npraep
102,z,prep:gen:nwok
103,Antkowych,adj:pl:gen:n:pos
104,ramię,subst:pl:gen:n
105,",",interp
106,nie,qub
107,popuścić,praet:sg:m1:perf
108,i,conj
109,nie,qub
110,spojrzeć,pant:perf
111,nawet,qub
112,na,prep:acc
113,syn,subst:sg:acc:m1
114,wieść,praet:sg:m1:imperf:nagl
115,z,prep:gen:nwok
116,karczma,subst:sg:gen:f
117,.,interp
0,muzyka,subst:sg:nom:f
1,raptem,adv
2,ustać,praet:sg:f:perf
3,",",interp
4,cichość,subst:sg:nom:f
